SecurityId,AssetName,ExchangeType,SchemaName
TATVA,Tatva Chintan Pharma Chem Ltd,BSE,ExchangeList
GLS,Glenmark Life Sciences Ltd,BSE,ExchangeList
BFSI,Mirae Asset Nifty Financial Services ETF,BSE,ExchangeList
GCSL,Gretex Corporate Services Ltd,BSE,ExchangeList
ROLEXRINGS,Rolex Rings Ltd,BSE,ExchangeList
FMCGIETF,ICICI Prudential Nifty FMCG ETF,BSE,ExchangeList
EXXARO,Exxaro Tiles Ltd,BSE,ExchangeList
KRSNAA,Krsnaa Diagnostics Ltd,BSE,ExchangeList
WINDLAS,Windlas Biotech Ltd,BSE,ExchangeList
DEVYANI,Devyani International Ltd,BSE,ExchangeList
MOL,Meghmani Organics Ltd,BSE,ExchangeList
EPIGRAL,Epigral Ltd,BSE,ExchangeList
CARTRADE,CarTrade Tech Ltd,BSE,ExchangeList
NUVOCO,Nuvoco Vistas Corporation Ltd,BSE,ExchangeList
APTUS,Aptus Value Housing Finance India Ltd,BSE,ExchangeList
CHEMPLASTS,Chemplast Sanmar Ltd,BSE,ExchangeList
SHARPLINE,Sharpline Broadcast Ltd,BSE,ExchangeList
AASHKA,Aashka Hospitals Ltd,BSE,ExchangeList
AXISTECETF,Axis NIFTY IT ETF,BSE,ExchangeList
AXISHETF,Axis NIFTY Healthcare ETF,BSE,ExchangeList
AMIORG,Ami Organics Ltd,BSE,ExchangeList
VIJAYA,Vijaya Diagnostic Centre Ltd,BSE,ExchangeList
POBS,PlatinumOne Business Services Ltd,BSE,ExchangeList
AXISCETF,Axis NIFTY India Consumption ETF,BSE,ExchangeList
SANSERA,Sansera Engineering Ltd,BSE,ExchangeList
PREVEST,Prevest Denpro Ltd,BSE,ExchangeList
MARKOLINES,Markolines Pavement Technologies Ltd,BSE,ExchangeList
MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,BSE,ExchangeList
SBLI,SBL Infratech Ltd,BSE,ExchangeList
PARAS,Paras Defence and Space Technologies Ltd,BSE,ExchangeList
GETALONG,Getalong Enterprise Ltd,BSE,ExchangeList
SVRL,Shri Venkatesh Refineries Ltd,BSE,ExchangeList
ABSLAMC,Aditya Birla Sun Life AMC Ltd,BSE,ExchangeList
PROMAX,Promax Power Ltd,BSE,ExchangeList
SAMOR,Samor Reality Ltd,BSE,ExchangeList
ADISHAKTI,Adishakti Loha and Ispat Ltd,BSE,ExchangeList
CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,BSE,ExchangeList
NYKAA,FSN E-Commerce Ventures Ltd,BSE,ExchangeList
FINOPB,Fino Payments Bank Ltd,BSE,ExchangeList
SJS,S.J.S. Enterprises Ltd,BSE,ExchangeList
EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,BSE,ExchangeList
SIGACHI,Sigachi Industries Ltd,BSE,ExchangeList
POLICYBZR,PB Fintech Ltd,BSE,ExchangeList
SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,BSE,ExchangeList
PAYTM,One 97 Communications Ltd,BSE,ExchangeList
SAPPHIRE,Sapphire Foods India Ltd,BSE,ExchangeList
LATENTVIEW,Latent View Analytics Ltd,BSE,ExchangeList
TARSONS,Tarsons Products Ltd,BSE,ExchangeList
OMNIPOTENT,Omnipotent Industries Ltd,BSE,ExchangeList
GOCOLORS,Go Fashion (India) Ltd,BSE,ExchangeList
DMR,DMR Hydroengineering & Infrastructures Ltd,BSE,ExchangeList
HITECH,Hi-Tech Pipes Ltd,BSE,ExchangeList
STARHEALTH,Star Health and Allied Insurance Company Ltd,BSE,ExchangeList
TEGA,Tega Industries Ltd,BSE,ExchangeList
MAHKTECH,Mirae Asset Hang Seng TECH ETF,BSE,ExchangeList
ANANDRATHI,Anand Rathi Wealth Ltd,BSE,ExchangeList
ZODIAC,Zodiac Energy Ltd,BSE,ExchangeList
RATEGAIN,RateGain Travel Technologies Ltd,BSE,ExchangeList
SHRIRAMPPS,Shriram Properties Ltd,BSE,ExchangeList
JETFREIGHT,Jet Freight Logistics Ltd,BSE,ExchangeList
MAPMYINDIA,C.E. Info Systems Ltd,BSE,ExchangeList
METROBRAND,Metro Brands Ltd,BSE,ExchangeList
MEDPLUS,Medplus Health Services Ltd,BSE,ExchangeList
DATAPATTNS,Data Patterns (India) Ltd,BSE,ExchangeList
HPAL,HP Adhesives Ltd,BSE,ExchangeList
SUPRIYA,Supriya Lifescience Ltd,BSE,ExchangeList
CLARA,Clara Industries Ltd,BSE,ExchangeList
MONQ50,Motilal Oswal Nasdaq Q 50 ETF,BSE,ExchangeList
MIDQ50ADD,DSP Nifty Midcap 150 Quality 50 ETF,BSE,ExchangeList
BRANDBUCKT,Brandbucket Media & Technology Ltd,BSE,ExchangeList
NIFTY50ADD,DSP Nifty 50 ETF,BSE,ExchangeList
CMSINFO,CMS Info Systems Ltd,BSE,ExchangeList
BCONCEPTS,Brand Concepts Ltd,BSE,ExchangeList
FABINO,Fabino Life Sciences Ltd,BSE,ExchangeList
WEL,Wonder Electricals Ltd,BSE,ExchangeList
AUTOIETF,ICICI Prudential Nifty Auto ETF,BSE,ExchangeList
AGSTRA,AGS Transact Technologies Ltd,BSE,ExchangeList
ALKOSIGN,Alkosign Ltd,BSE,ExchangeList
MAKEINDIA,Mirae Asset Nifty India Manufacturing ETF,BSE,ExchangeList
AWL,Adani Wilmar Ltd,BSE,ExchangeList
QRIL,Quality RO Industries Ltd,BSE,ExchangeList
SSTL,Safa Systems & Technologies Ltd,BSE,ExchangeList
DEVIT,Dev Information Technology Ltd,BSE,ExchangeList
MANYAVAR,Vedant Fashions Ltd,BSE,ExchangeList
SPITZE,Maruti Interior Products Ltd,BSE,ExchangeList
MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,BSE,ExchangeList
SOFTTECH,Softtech Engineers Ltd,BSE,ExchangeList
TECH,Aditya Birla Sunlife Nifty IT ETF,BSE,ExchangeList
HEALTHY,Aditya Birla Sun Life Nifty Healthcare ETF,BSE,ExchangeList
BSLNIFTY,Aditya Birla Sun Life Nifty 50 ETF,BSE,ExchangeList
EKENNIS,Ekennis Software Service Ltd,BSE,ExchangeList
MIDCAPETF,Mirae Asset Nifty Midcap 150 ETF,BSE,ExchangeList
EUREKAFORBE,Eureka Forbes Ltd,BSE,ExchangeList
GATEWAY,Gateway Distriparks Ltd,BSE,ExchangeList
GMRP&UI,GMR Power and Urban Infra Ltd,BSE,ExchangeList
BCCL,Bhatia Colour Chem Ltd,BSE,ExchangeList
MSUMI,Motherson Sumi Wiring India Ltd,BSE,ExchangeList
ACHYUT,Achyut Healthcare Ltd,BSE,ExchangeList
EVOQ,Evoq Remedies Ltd,BSE,ExchangeList
MOLOWVOL,Motilal Oswal S&P BSE Low Volatility ETF,BSE,ExchangeList
AVROIND,Avro India Ltd,BSE,ExchangeList
UMAEXPORTS,Uma Exports Ltd,BSE,ExchangeList
VERANDA,Veranda Learning Solutions Ltd,BSE,ExchangeList
SEML,Sunrise Efficient Marketing Ltd,BSE,ExchangeList
DHYAANITR,Dhyaani Tradeventtures Ltd,BSE,ExchangeList
HARIOMPIPE,Hariom Pipe Industries Ltd,BSE,ExchangeList
EIGHTY,Eighty Jewellers Ltd,BSE,ExchangeList
SFSL,Shashwat Furnishing Solutions Ltd,BSE,ExchangeList
GLHRL,Global Longlife Hospital and Research Ltd,BSE,ExchangeList
FONE4,Fone4 Communications (India) Ltd,BSE,ExchangeList
NVENTURES,Nanavati Ventures Ltd,BSE,ExchangeList
CAMPUS,Campus Activewear Ltd,BSE,ExchangeList
RAINBOW,Rainbow Children's Medicare Ltd,BSE,ExchangeList
SILVERTUC,Silver Touch Technologies Ltd,BSE,ExchangeList
LICI,Life Insurance Corporation of India,BSE,ExchangeList
PRUDENT,Prudent Corporate Advisory Services Ltd,BSE,ExchangeList
VENUSPIPES,Venus Pipes & Tubes Ltd,BSE,ExchangeList
DELHIVERY,Delhivery Ltd,BSE,ExchangeList
PARADEEP,Paradeep Phosphates Ltd,BSE,ExchangeList
TIERRA,Tierra Agrotech Ltd,BSE,ExchangeList
ETHOSLTD,Ethos Ltd,BSE,ExchangeList
EMUDHRA,eMudhra Ltd,BSE,ExchangeList
AETHER,Aether Industries Ltd,BSE,ExchangeList
WEWIN,We Win Ltd,BSE,ExchangeList
SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd,BSE,ExchangeList
SCARNOSE,Scarnose International Ltd,BSE,ExchangeList
GOEL,Goel Food Products Ltd,BSE,ExchangeList
MODIS,Modis Navnirman Ltd,BSE,ExchangeList
PGCRL,Pearl Green Clubs and Resorts Ltd,BSE,ExchangeList
SAILANI,Sailani Tours N Travels Ltd,BSE,ExchangeList
KESAR,Kesar India Ltd,BSE,ExchangeList
BRRL,B-Right Realestate Ltd,BSE,ExchangeList
JAYANT,Jayant Infratech Ltd,BSE,ExchangeList
VEERKRUPA,Veerkrupa Jewellers Ltd,BSE,ExchangeList
HEALTHYLIFE,Healthy Life Agritec Ltd,BSE,ExchangeList
DDEVPLASTIK,Ddev Plastiks Industries Ltd,BSE,ExchangeList
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,BSE,ExchangeList
MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,BSE,ExchangeList
HDFCNIF100,HDFC NIFTY 100 ETF,BSE,ExchangeList
HDFCNEXT50,HDFC Mutual Fund,BSE,ExchangeList
INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,BSE,ExchangeList
SYRMA,Syrma SGS Technology Ltd,BSE,ExchangeList
NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,BSE,ExchangeList
MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,BSE,ExchangeList
MOVALUE,Motilal Oswal S&P BSE Enhanced Value ETF,BSE,ExchangeList
MOQUALITY,Motilal Oswal S&P BSE Quality ETF,BSE,ExchangeList
OLATECH,Olatech Solutions Ltd,BSE,ExchangeList
NATURO,Naturo Indiabull Ltd,BSE,ExchangeList
RHETAN,Rhetan TMT Ltd,BSE,ExchangeList
DREAMFOLKS,Dreamfolks Services Ltd,BSE,ExchangeList
DBOL,Dhampur Bio Organics Ltd,BSE,ExchangeList
DPL,Dipna Pharmachem Ltd,BSE,ExchangeList
EPBIO,EP Biocomposites Ltd,BSE,ExchangeList
TMB,Tamilnad Mercantile Bank Ltd,BSE,ExchangeList
VOEPL,Virtuoso Optoelectronics Ltd,BSE,ExchangeList
SISL,Shantidoot Infra Services Ltd,BSE,ExchangeList
KSOLVES,Ksolves India Ltd,BSE,ExchangeList
HARSHA,Harsha Engineers International Ltd,BSE,ExchangeList
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,BSE,ExchangeList
CONTAINE,Containe Technologies Ltd,BSE,ExchangeList
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,BSE,ExchangeList
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,BSE,ExchangeList
MAFIA,Mafia Trends Ltd,BSE,ExchangeList
TIPSFILMS,Tips Films Ltd,BSE,ExchangeList
SRSOLTD,Silicon Rental Solutions Ltd,BSE,ExchangeList
TLL,Trident Lifeline Ltd,BSE,ExchangeList
REETECH,Reetech International Cargo and Courier Ltd,BSE,ExchangeList
CARGOTRANS,Cargotrans Maritime Ltd,BSE,ExchangeList
CNCRD,Concord Control Systems Ltd,BSE,ExchangeList
INA,Insolation Energy Ltd,BSE,ExchangeList
CARGOSOL,Cargosol Logistics Ltd,BSE,ExchangeList
STML,Steelman Telecom Ltd,BSE,ExchangeList
VEDANTASSET,Vedant Asset Ltd,BSE,ExchangeList
MAAGHADV,Maagh Advertising and Marketing Services Ltd,BSE,ExchangeList
SECURCRED,SecUR Credentials Ltd,BSE,ExchangeList
EMIL,Electronics Mart India Ltd,BSE,ExchangeList
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,BSE,ExchangeList
HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,BSE,ExchangeList
PPLPHARMA,Piramal Pharma Ltd,BSE,ExchangeList
DCI,Dc Infotech and Communication Ltd,BSE,ExchangeList
PACE,Pace E-Commerce Ventures Ltd,BSE,ExchangeList
TRACXN,Tracxn Technologies Ltd,BSE,ExchangeList
NARMADA,Narmada Agrobase Ltd,BSE,ExchangeList
INFOBEAN,Infobeans Technologies Ltd,BSE,ExchangeList
HPIL,Hindprakash Industries Ltd,BSE,ExchangeList
DCXINDIA,DCX Systems Ltd,BSE,ExchangeList
DAPS,DAPS Advertising Ltd,BSE,ExchangeList
FUSION,Fusion Micro Finance Ltd,BSE,ExchangeList
BIKAJI,Bikaji Foods International Ltd,BSE,ExchangeList
MEDANTA,Global Health Ltd,BSE,ExchangeList
TECHNOPACK,Technopack Polymers Ltd,BSE,ExchangeList
ACI,Archean Chemical Industries Ltd,BSE,ExchangeList
FIVESTAR,Five-Star Business Finance Ltd,BSE,ExchangeList
KAYNES,Kaynes Technology India Ltd,BSE,ExchangeList
HDFCNIFIT,HDFC NIFTY IT ETF,BSE,ExchangeList
HDFCPVTBAN,HDFC NIFTY Private Bank ETF,BSE,ExchangeList
INOXGREEN,Inox Green Energy Services Ltd,BSE,ExchangeList
BBTCL,B&B Triplewall Containers Ltd,BSE,ExchangeList
RUSTOMJEE,Keystone Realtors Ltd,BSE,ExchangeList
VINNY,Vinny Overseas Ltd,BSE,ExchangeList
AAATECH,AAA Technologies Ltd,BSE,ExchangeList
FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,BSE,ExchangeList
AMBOAGRI,Ambo Agritec Ltd,BSE,ExchangeList
SIRCA,Sirca Paints India Ltd,BSE,ExchangeList
DHARMAJ,Dharmaj Crop Guard Ltd,BSE,ExchangeList
SARVESHWAR,Sarveshwar Foods Ltd,BSE,ExchangeList
UNIPARTS,Uniparts India Ltd,BSE,ExchangeList
GARGI,PNGS Gargi Fashion Jewellery Ltd,BSE,ExchangeList
COMMOIETF,ICICI Prudential Nifty Commodities ETF,BSE,ExchangeList
SULA,Sula Vineyards Ltd,BSE,ExchangeList
AHL,Abans Holdings Ltd,BSE,ExchangeList
DRONACHRYA,Droneacharya Aerial Innovations Ltd,BSE,ExchangeList
LANDMARK,Landmark Cars Ltd,BSE,ExchangeList
IEL,Indiabulls Enterprises Ltd,BSE,ExchangeList
KFINTECH,KFin Technologies Ltd,BSE,ExchangeList
ELIN,Elin Electronics Ltd,BSE,ExchangeList
RADIANTCMS,Radiant Cash Management Services Ltd,BSE,ExchangeList
AVEER,Aveer Foods Ltd,BSE,ExchangeList
BANKETFADD,DSP Nifty Bank ETF,BSE,ExchangeList
SAH,Sah Polymers Ltd,BSE,ExchangeList
REXSEAL,Rex Sealing and Packing Industries Ltd,BSE,ExchangeList
SVS,SVS Ventures Ltd,BSE,ExchangeList
ELIL,Eastern Logica Infoway Ltd,BSE,ExchangeList
KAMOPAINTS,Kamdhenu Ventures Ltd,BSE,ExchangeList
AARTIPHARM,Aarti Pharmalabs Ltd,BSE,ExchangeList
DHARNI,Dharni Capital Services Ltd,BSE,ExchangeList
TRANSVOY,Transvoy Logistics India Ltd,BSE,ExchangeList
EARTH,Earthstahl & Alloys Ltd,BSE,ExchangeList
ASHIKA,Ashika Credit Capital Ltd,BSE,ExchangeList
BTML,Bodhi Tree Multimedia Ltd,BSE,ExchangeList
NSLNISP,NMDC Steel Ltd,BSE,ExchangeList
INDONG,Indong Tea Company Ltd,BSE,ExchangeList
HDFCBSE500,HDFC S&P BSE 500 ETF,BSE,ExchangeList
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,BSE,ExchangeList
HDFCMID150,HDFC NIFTY Midcap 150 ETF,BSE,ExchangeList
SEALMATIC,Sealmatic India Ltd,BSE,ExchangeList
ROBU,Macfos Ltd,BSE,ExchangeList
PATRON,Patron Exim Ltd,BSE,ExchangeList
SVJ,S. V. J. ENTERPRISES Ltd,BSE,ExchangeList
AMANAYA,Amanaya Ventures Ltd,BSE,ExchangeList
RESGEN,Resgen Ltd,BSE,ExchangeList
ITCONS,ITCONS E-Solutions Ltd,BSE,ExchangeList
AIRAN,Airan Ltd,BSE,ExchangeList
DIVGIITTS,DIVGI TORQTRANSFER SYSTEMS Ltd,BSE,ExchangeList
PCL,Prospect Commodities Ltd,BSE,ExchangeList
PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,BSE,ExchangeList
SUDARSHAN,Sudarshan Pharma Industries Ltd,BSE,ExchangeList
GSLSU,Global Surfaces Ltd,BSE,ExchangeList
LABELKRAFT,Labelkraft Technologies Ltd,BSE,ExchangeList
BRIGHT,Bright Outdoor Media Ltd,BSE,ExchangeList
COMMAND,Command Polymers Ltd,BSE,ExchangeList
DEVLAB,Dev Labtech Venture Ltd,BSE,ExchangeList
AXISPEGP,AXIS S&P BSE SENSEX ETF,BSE,ExchangeList
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,BSE,ExchangeList
JAFINANCE,J.A. Finance Ltd,BSE,ExchangeList
USK,Udayshivakumar Infra Ltd,BSE,ExchangeList
MAIDEN,Maiden Forgings Ltd,BSE,ExchangeList
EXHICON,Exhicon Events Media Solutions Ltd,BSE,ExchangeList
AVALON,Avalon Technologies Ltd,BSE,ExchangeList
SANCODE,Sancode Technologies Ltd,BSE,ExchangeList
BLAL,BEML Land Assets Ltd,BSE,ExchangeList
RHL,Robust Hotels Ltd,BSE,ExchangeList
RETINA,Retina Paints Ltd,BSE,ExchangeList
MANKIND,Mankind Pharma Ltd,BSE,ExchangeList
INNOKAIZ,Innokaiz India Ltd,BSE,ExchangeList
AVG,AVG Logistics Ltd,BSE,ExchangeList
ATALREAL,Atal Realtech Ltd,BSE,ExchangeList
PIGL,Power and Instrumentation (Gujarat) Ltd,BSE,ExchangeList
SWATIPRO,Swati Projects Ltd,BSE,ExchangeList
PAVNAIND,Pavna Industries Ltd,BSE,ExchangeList
HSIL,Hemant Surgical Industries Ltd,BSE,ExchangeList
SIGMA,Sigma Solve Ltd,BSE,ExchangeList
GHCLTEXTIL,GHCL Textiles Ltd,BSE,ExchangeList
MKPL,M. K. Proteins Ltd,BSE,ExchangeList
CFF,CFF Fluid Control Ltd,BSE,ExchangeList
COMRADE,Comrade Appliances Ltd,BSE,ExchangeList
IKIO,IKIO Lighting Ltd,BSE,ExchangeList
SONALIS,Sonalis Consumer Products Ltd,BSE,ExchangeList
BIZOTIC,Bizotic Commercial Ltd,BSE,ExchangeList
ASIAN,Asian Warehousing Ltd,BSE,ExchangeList
COSMICCRF,Cosmic CRF Ltd,BSE,ExchangeList
HMAAGRO,HMA Agro Industries Ltd,BSE,ExchangeList
URAVI,Uravi T And Wedge Lamps Ltd,BSE,ExchangeList
VEEFIN,Veefin Solutions Ltd,BSE,ExchangeList
IDEAFORGE,Ideaforge Technology Ltd,BSE,ExchangeList
CYIENTDLM,Cyient DLM Ltd,BSE,ExchangeList
MACIND,Machhar Industries Ltd,BSE,ExchangeList
ITETFADD,DSP Nifty IT ETF,BSE,ExchangeList
SENCO,Senco Gold Ltd,BSE,ExchangeList
ALPHAIND,Alphalogic Industries Ltd,BSE,ExchangeList
ACCELERATE,Acceleratebs India Ltd,BSE,ExchangeList
KAKA,Kaka Industries Ltd,BSE,ExchangeList
JIOFIN,Jio Financial Services Ltd,BSE,ExchangeList
AHASOLAR,Ahasolar Technologies Ltd,BSE,ExchangeList
UTKARSHBNK,Utkarsh Small Finance Bank Ltd,BSE,ExchangeList
ASARFI,Asarfi Hospital Ltd,BSE,ExchangeList
BANKETF,Mirae Asset Nifty Bank ETF,BSE,ExchangeList
NETWEB,Netweb Technologies India Ltd,BSE,ExchangeList
SENSEXADD,DSP S&P BSE Sensex ETF,BSE,ExchangeList
PSUBANKADD,DSP Nifty PSU Bank ETF,BSE,ExchangeList
PVTBANKADD,DSP Private Bank ETF,BSE,ExchangeList
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,BSE,ExchangeList
INNOVATUS,Innovatus Entertainment Networks Ltd,BSE,ExchangeList
NIITMTS,NIIT Learning Systems Ltd,BSE,ExchangeList
KHAZANCHI,Khazanchi Jewellers Ltd,BSE,ExchangeList
ATL,Allcargo Terminals Ltd,BSE,ExchangeList
TREL,Transindia Real Estate Ltd,BSE,ExchangeList
QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,BSE,ExchangeList
REDTAPE,Redtape Ltd,BSE,ExchangeList
VLEGOV,VL E-Governance & IT Solutions Ltd,BSE,ExchangeList
SBFC,SBFC Finance Ltd,BSE,ExchangeList
CONCORDBIO,Concord Biotech Ltd,BSE,ExchangeList
DPWIRES,D.P. Wires Ltd,BSE,ExchangeList
SHELTER,Shelter Pharma Ltd,BSE,ExchangeList
TVSSCS,TVS Supply Chain Solutions Ltd,BSE,ExchangeList
PYRAMID,Pyramid Technoplast Ltd,BSE,ExchangeList
SHOORA,Shoora Designs Ltd,BSE,ExchangeList
BONDADA,Bondada Engineering Ltd,BSE,ExchangeList
AEROFLEX,Aeroflex Industries Ltd,BSE,ExchangeList
VPRPL,Vishnu Prakash R Punglia Ltd,BSE,ExchangeList
NIFMID150,UTI NIFTY MIDCAP 150 ETF,BSE,ExchangeList
SHRAAITECH,Shradha AI Technologies Ltd,BSE,ExchangeList
RISHABH,Rishabh Instruments Ltd,BSE,ExchangeList
RATNAVEER,Ratnaveer Precision Engineering Ltd,BSE,ExchangeList
KAHAN,Kahan Packaging Ltd,BSE,ExchangeList
JLHL,Jupiter Life Line Hospitals Ltd,BSE,ExchangeList
RRKABEL,R R Kabel Ltd,BSE,ExchangeList
MESON,Meson Valves India Ltd,BSE,ExchangeList
EMSLIMITED,EMS Ltd,BSE,ExchangeList
SAMHI,Samhi Hotels Ltd,BSE,ExchangeList
ZAGGLE,Zaggle Prepaid Ocean Services Ltd,BSE,ExchangeList
SOUTHWEST,South West Pinnacle Exploration Ltd,BSE,ExchangeList
NAVINIFTY,NAVI NIFTY 50 ETF,BSE,ExchangeList
NUVAMA,Nuvama Wealth Management Ltd,BSE,ExchangeList
KALAMANDIR,Sai Silks (Kalamandir) Ltd,BSE,ExchangeList
SIGNATURE,Signatureglobal (India) Ltd,BSE,ExchangeList
TECHKGREEN,Techknowgreen Solutions Ltd,BSE,ExchangeList
YATRA,Yatra Online Ltd,BSE,ExchangeList
ARCL,ARCL Organics Ltd,BSE,ExchangeList
JSWINFRA,JSW Infrastructure Ltd,BSE,ExchangeList
MVGJL,Manoj Vaibhav Gems N Jewellers Ltd,BSE,ExchangeList
UDS,Updater Services Ltd,BSE,ExchangeList
ORGANICREC,Organic Recycling Systems Ltd,BSE,ExchangeList
VALIANTLAB,Valiant Laboratories Ltd,BSE,ExchangeList
SENSEXETF,Mirae Asset S&P BSE Sensex ETF,BSE,ExchangeList
CCAL,City Crops Agro Ltd,BSE,ExchangeList
SUNITATOOL,Sunita Tools Ltd,BSE,ExchangeList
VIVAA,Vivaa Tradecom Ltd,BSE,ExchangeList
PLAZACABLE,Plaza Wires Ltd,BSE,ExchangeList
IRMENERGY,IRM Energy Ltd,BSE,ExchangeList
ITETF,Mirae Asset Nifty IT ETF,BSE,ExchangeList
ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,BSE,ExchangeList
MAXESTATES,Max Estates Ltd,BSE,ExchangeList
BLUEJET,Blue Jet Healthcare Ltd,BSE,ExchangeList
VPL,Vrundavan Plantation Ltd,BSE,ExchangeList
CELLO,Cello World Ltd,BSE,ExchangeList
KKSHL,KK Shah Hospitals Ltd,BSE,ExchangeList
HONASA,Honasa Consumer Ltd,BSE,ExchangeList
MISHDESIGN,Mish Designs Ltd,BSE,ExchangeList
ESAFSFB,ESAF Small Finance Bank Ltd,BSE,ExchangeList
PROTEAN,Protean eGov Technologies Ltd,BSE,ExchangeList
ASKAUTOLTD,ASK Automotive Ltd,BSE,ExchangeList
KALYANI,Kalyani Cast-Tech Ltd,BSE,ExchangeList
ARROWHEAD,Arrowhead Seperation Engineering Ltd,BSE,ExchangeList
IREDA,Indian Renewable Energy Development Agency Ltd,BSE,ExchangeList
FEDFINA,Fedbank Financial Services Ltd,BSE,ExchangeList
TATATECH,Tata Technologies Ltd,BSE,ExchangeList
GANDHAR,Gandhar Oil Refinery (India) Ltd,BSE,ExchangeList
FLAIR,Flair Writing Industries Ltd,BSE,ExchangeList
SPL,Swashthik Plascon Ltd,BSE,ExchangeList
DEEPAKCHEM,Deepak Chemtex Ltd,BSE,ExchangeList
AMIC,Amic Forging Ltd,BSE,ExchangeList
BAJEL,Bajel Projects Ltd,BSE,ExchangeList
INDIASHLTR,India Shelter Finance Corporation Ltd,BSE,ExchangeList
DOMS,DOMS Industries Ltd,BSE,ExchangeList
INOXINDIA,INOX India Ltd,BSE,ExchangeList
SIYARAM,Siyaram Recycling Industries Ltd,BSE,ExchangeList
BENCHMARK,Benchmark Computer Solutions Ltd,BSE,ExchangeList
MOTISONS,Motisons Jewellers Ltd,BSE,ExchangeList
SURAJEST,Suraj Estate Developers Ltd,BSE,ExchangeList
MUTHOOTMF,Muthoot Microfin Ltd,BSE,ExchangeList
SMARITIME,Sahara Maritime Ltd,BSE,ExchangeList
HAPPYFORGE,Happy Forgings Ltd,BSE,ExchangeList
MUFTI,Credo Brands Marketing Ltd,BSE,ExchangeList
SHANTIDENM,Shanti Spintex Ltd,BSE,ExchangeList
RBZJEWEL,RBZ Jewellers Ltd,BSE,ExchangeList
AZAD,Azad Engineering Ltd,BSE,ExchangeList
SUNCLAY,Sundaram-Clayton Ltd,BSE,ExchangeList
INNOVACAP,Innova Captab Ltd,BSE,ExchangeList
AIKPIPES,AIK Pipes and Polymers Ltd,BSE,ExchangeList
MCPL,Manoj Ceramic Ltd,BSE,ExchangeList
SBVCL,Shri Balaji Valve Components Ltd,BSE,ExchangeList
DIGIDRIVE,Digidrive Distributors Ltd,BSE,ExchangeList
SHILINDORE,Sayaji Hotels (Indore) Ltd,BSE,ExchangeList
JYOTICNC,Jyoti CNC Automation Ltd,BSE,ExchangeList
SWANAGRO,New Swan Multitech Ltd,BSE,ExchangeList
SHREE,Shree Marutinandan Tubes Ltd,BSE,ExchangeList
MEDIASSIST,Medi Assist Healthcare Services Ltd,BSE,ExchangeList
SHPLPUNE,Sayaji Hotels (Pune) Ltd,BSE,ExchangeList
QLL,Qualitek Labs Ltd,BSE,ExchangeList
NIFTYBETF,Bajaj Finserv Nifty 50 ETF,BSE,ExchangeList
BANKBETF,Bajaj Finserv Nifty Bank ETF,BSE,ExchangeList
EUPHORIAIT,Euphoria Infotech (India) Ltd,BSE,ExchangeList
EPACK,EPACK Durable Ltd,BSE,ExchangeList
NOVAAGRI,Nova Agritech Ltd,BSE,ExchangeList
BRISK,Brisk Technovision Ltd,BSE,ExchangeList
NIFITETF,UTI NIFTY IT ETF,BSE,ExchangeList
HARSHDEEP,Harshdeep Hortico Ltd,BSE,ExchangeList
MCFL,Mayank Cattle Food Ltd,BSE,ExchangeList
BLSE,BLS E-Services Ltd,BSE,ExchangeList
GPSL,Gabriel Pet Straps Ltd,BSE,ExchangeList
HEALTHADD,DSP Nifty Healthcare ETF,BSE,ExchangeList
HDFCPSUBK,HDFC Nifty PSU Bank ETF,BSE,ExchangeList
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,BSE,ExchangeList
JGTL,Jasch Gauging Technologies Ltd,BSE,ExchangeList
SIGNPOST,Signpost India Ltd,BSE,ExchangeList
JSFB,Jana Small Finance Bank Ltd,BSE,ExchangeList
RPTECH,Rashi Peripherals Ltd,BSE,ExchangeList
CAPITALSFB,Capital Small Finance Bank Ltd,BSE,ExchangeList
RUDRAGAS,Rudra Gas Enterprise Ltd,BSE,ExchangeList
ENTERO,Entero Healthcare Solutions Ltd,BSE,ExchangeList
